-3.21	-12.93	-3.69	-7.09	-1.36	-1.53	-6.43	3.59	1.45	2.74	6.29	0.59	1.13
9.22	-14.25	-4.29	-9.71	-2.01	0.63	-10.58	6.40	-1.17	6.92	8.72	-0.54	-0.64
10.55	-16.98	-0.94	-6.79	-2.56	1.52	-6.95	4.34	-0.35	6.47	6.17	-2.06	-0.72
4.07	-23.63	-4.53	-9.20	-4.14	0.33	-6.47	6.70	-2.67	4.45	11.47	-2.45	0.09
1.55	-18.47	-0.29	-11.89	-8.34	-1.23	-5.65	9.24	-5.43	-0.36	9.74	2.62	4.79
2.46	-21.60	-4.05	-7.88	-3.61	3.22	-2.41	10.06	-0.44	5.80	11.44	2.52	3.89
6.83	-23.09	-2.46	-3.12	-3.62	-0.13	-7.86	7.07	-3.49	3.16	12.70	1.79	2.38
3.47	-26.72	-5.03	-8.05	1.38	7.38	0.35	6.97	-4.31	2.27	7.55	-0.54	-2.91
5.78	-11.96	-6.47	-8.53	-4.77	0.09	-5.22	1.89	-3.82	1.28	7.34	-5.98	-1.50
-0.31	-12.78	-4.12	-8.98	-6.43	0.11	-6.28	-0.23	-0.90	1.90	6.44	-4.42	-2.48
2.24	-15.40	-4.65	-13.52	-5.32	-0.87	-0.73	6.27	-3.30	5.77	5.61	3.34	2.80
7.08	-12.82	-0.94	-6.44	-2.50	2.95	-1.87	9.16	0.41	3.34	2.54	0.05	4.73
3.27	-16.81	2.89	-6.75	-3.37	0.80	-0.43	9.20	4.92	10.57	4.60	-1.74	-0.08
3.12	-10.20	1.82	-7.26	-4.50	0.44	-2.25	9.82	2.07	9.03	10.01	-0.07	-3.45
-10.58	-8.98	-2.29	-1.53	-1.07	-3.37	-3.70	7.68	8.52	5.80	9.39	-2.29	1.81
-4.62	-7.84	-6.39	0.18	-7.63	-2.18	-1.21	2.18	4.70	6.67	6.25	-3.02	-0.18
-5.94	-9.58	-4.06	-3.27	-4.83	-4.98	-4.38	-0.78	0.06	1.58	7.40	-1.95	2.01
-8.49	-13.87	-11.65	-7.61	-7.49	0.05	-6.52	2.89	2.09	1.26	8.27	-2.15	2.87
-2.02	-15.10	-5.11	-4.16	-1.58	-0.26	-1.45	1.62	0.08	1.94	5.74	-4.22	0.37
-2.62	-13.25	-2.95	-2.03	-0.07	-2.75	-10.15	-0.23	-0.21	3.94	9.00	-3.49	1.73
1.31	-9.64	2.69	-4.74	-0.64	0.08	-3.49	6.05	2.01	5.91	7.54	-3.93	-1.24
5.82	-8.35	1.44	-7.23	-2.07	0.72	-5.54	7.81	-1.29	0.26	4.27	-7.29	-2.46
13.46	-1.16	0.28	-8.40	0.72	-0.01	-4.06	7.15	2.95	5.73	10.18	-0.14	-2.38
12.57	-5.57	0.62	-4.96	-0.10	3.94	-3.02	7.80	4.05	3.71	1.95	-5.28	0.21
-1.43	-8.26	-4.25	-5.82	-4.37	2.07	3.40	6.00	1.61	1.62	4.63	-1.31	-4.57
2.15	-1.84	1.23	-1.31	-0.00	-1.61	3.09	2.08	0.19	4.89	3.07	-2.10	0.15
-4.27	-24.52	35.08	2.86	-8.21	11.65	-5.29	8.31	0.69	-3.14	4.23	3.50	-1.77
-11.71	-24.78	36.26	3.85	-10.56	7.86	-2.20	12.61	9.38	-7.45	8.35	5.95	2.59
-4.86	-18.27	29.92	5.12	-4.12	5.75	2.71	5.24	4.97	-1.71	2.35	4.20	1.21
-3.56	-28.19	38.92	7.85	-5.54	11.84	-6.11	9.44	2.97	-3.62	-0.53	2.09	-0.95
4.23	-29.80	34.69	7.78	-3.90	11.29	-13.22	7.23	1.35	-2.03	-4.04	-1.38	-0.94
8.32	-32.15	32.02	3.78	-1.95	6.45	-14.67	3.42	0.93	-1.48	-5.78	-1.50	-4.36
-8.44	-20.84	6.20	-2.10	-8.37	0.78	-3.82	-0.36	4.76	2.60	4.56	1.09	-1.30
0.51	-26.65	17.55	-4.76	-0.72	-2.46	-7.00	-4.81	0.97	-1.76	2.81	-0.40	-6.25
16.80	-39.17	20.54	-6.29	-7.10	-0.60	-12.78	-4.88	-1.15	-1.31	3.53	7.19	-9.63
11.11	-30.32	15.93	-3.92	-6.99	0.89	-12.92	-3.39	-1.63	-3.22	5.84	3.08	-6.15
18.73	-33.74	19.37	-5.36	-4.40	4.73	-11.84	-2.25	-0.86	-4.58	4.45	2.13	-8.73
11.45	-28.26	23.95	-7.99	2.28	11.09	-7.94	1.75	-5.50	-2.60	4.42	1.56	-6.76
4.36	-23.14	23.93	-9.12	5.43	16.30	-4.45	3.47	-5.30	-1.79	2.42	-0.77	-9.34
3.26	-20.68	26.22	-10.31	5.64	15.15	-1.33	1.50	-4.70	0.15	5.08	2.30	-7.95
-11.99	-5.93	14.66	-6.78	0.19	13.72	-0.33	-0.11	0.16	-0.30	6.94	2.25	-2.37
-12.32	-6.96	15.81	-2.39	1.48	11.92	-4.49	-2.86	-1.76	-0.37	3.73	-2.25	-0.37
0.18	-15.48	28.77	-11.01	3.13	18.55	3.54	0.77	-5.37	-0.61	5.56	4.14	-4.53
-2.53	-13.76	25.60	-10.90	3.43	22.15	6.06	-0.90	-4.88	-2.04	6.01	5.52	-3.86
-2.03	-17.54	29.18	-12.43	1.55	22.66	7.73	-0.53	-4.68	-2.15	4.11	6.90	-5.40
-4.87	-18.70	28.52	-9.63	-3.05	21.46	7.42	1.16	-0.58	-0.09	1.63	7.48	-7.06
1.69	-19.19	28.18	-11.70	-8.51	18.79	10.41	1.21	-0.64	-2.49	1.62	6.28	-3.87
12.28	-20.10	22.14	-4.84	-7.75	22.86	8.16	-4.48	-2.16	-6.91	-0.29	2.09	-7.34
-8.20	-5.81	9.06	-1.59	-9.27	10.67	5.07	-9.13	-7.03	-4.99	-6.52	-3.34	-4.43
3.51	-1.04	10.71	-4.04	-10.75	6.87	6.04	0.38	0.16	-4.04	-4.79	-0.31	-1.29
22.19	-7.94	25.73	-13.98	-18.29	11.76	3.54	6.59	1.48	-4.46	-7.57	-3.83	-3.58
17.15	-5.91	29.55	-11.26	-18.72	9.52	3.36	6.01	4.03	-1.77	-4.37	-4.14	-4.35
21.48	-5.59	31.72	-11.82	-19.69	7.09	0.67	9.08	7.13	-1.64	0.20	-1.71	-6.24
19.27	-3.08	29.75	-8.42	-15.61	7.36	-1.14	5.91	4.94	0.38	3.01	1.13	-5.11
24.92	-1.02	33.96	-8.23	-15.92	3.62	-7.87	9.94	3.91	6.68	3.07	1.50	-2.60
23.74	7.38	27.03	-7.65	-12.24	4.11	-5.28	3.61	3.70	5.75	5.11	1.05	-3.07
13.68	11.33	13.00	-3.65	-2.43	3.90	-3.64	1.59	1.35	0.52	-0.72	-4.17	-1.51
1.97	12.40	9.29	0.32	-1.21	0.85	-1.60	-0.83	0.84	2.08	2.95	2.82	3.24
0.93	-2.32	3.73	-4.21	-7.02	0.50	-0.33	-0.21	-1.12	-2.50	-0.12	-2.59	-3.64
-0.64	-0.60	0.60	-0.72	-7.35	-2.15	-4.60	3.61	-0.12	-1.61	-2.63	-0.21	-3.45
-3.66	-2.23	-0.98	-1.30	-2.30	-2.62	5.33	2.96	-3.87	-5.78	-2.30	2.28	4.20
-3.10	2.53	-5.00	-3.62	-6.12	-2.05	4.22	4.65	0.17	1.72	0.24	6.11	4.58
-4.77	3.94	-6.21	-7.11	-1.73	0.97	-0.20	-1.88	0.67	1.09	0.38	3.00	1.77
-6.52	0.46	-0.49	2.25	0.23	3.92	2.51	-2.50	-0.33	4.70	-3.76	-0.49	3.84
-9.73	-2.55	0.68	2.88	-1.08	-0.96	2.13	-0.63	-1.32	-0.30	5.34	4.35	2.19
-4.26	1.87	1.19	-4.55	-3.09	-2.90	-3.16	-1.83	-0.53	3.53	2.09	5.38	2.55
-17.85	-3.34	-2.09	1.91	0.13	-1.65	-0.31	0.45	0.61	2.57	4.15	7.09	5.20
-6.79	0.56	4.34	3.86	5.14	-3.01	-1.27	-0.46	-1.16	1.63	0.15	2.02	0.24
-9.56	-5.14	2.23	5.34	0.29	-2.40	3.73	1.17	3.90	2.19	1.61	2.91	-2.12
-10.81	-3.52	7.48	2.26	-0.16	-2.18	-0.55	1.79	2.87	6.47	2.03	3.17	5.48
-6.36	-1.81	-0.23	0.75	7.39	8.39	5.24	4.72	0.07	0.14	-1.62	-0.98	-0.67
-7.96	2.34	4.47	6.54	7.16	3.22	3.30	5.92	4.66	3.52	1.62	0.22	2.35
-7.59	2.19	5.76	-1.22	2.51	2.06	0.71	4.75	4.88	3.41	3.08	2.89	3.90
-8.45	-4.21	3.29	4.44	4.55	4.18	-0.53	2.13	3.67	2.36	3.07	5.58	3.13
-10.27	-0.16	-0.79	0.73	0.28	0.19	-0.39	0.38	0.72	1.25	1.05	0.19	-0.54
-10.91	-3.24	-2.06	1.41	1.12	2.19	2.13	2.57	-0.39	0.35	1.01	-0.25	-1.36
-4.87	-3.54	3.21	1.01	1.12	0.79	1.21	-0.20	-2.13	-2.90	-5.51	-2.85	0.75
-10.03	-2.54	5.29	3.53	2.79	2.21	5.77	4.22	2.46	1.98	0.60	-0.27	2.96
-3.57	0.65	7.74	7.30	2.19	2.16	3.39	2.61	2.11	2.17	0.18	2.88	2.08
-8.48	-0.39	4.43	4.36	-0.43	3.68	1.39	-0.33	1.51	1.38	-0.49	0.33	-1.81
-9.19	1.66	10.60	6.19	0.76	4.43	1.70	2.79	0.77	-1.53	3.17	0.67	-2.18
-9.22	-0.67	3.43	1.09	-0.17	2.95	1.22	-1.32	-3.42	-3.21	-0.80	-1.85	-1.39
-7.00	1.42	2.96	4.54	-0.71	-0.64	2.15	0.23	-0.45	-0.19	-0.92	1.09	-0.09
-5.74	1.90	5.40	3.48	-0.17	2.39	0.44	-0.31	-0.45	-1.56	-0.74	-0.64	-4.00
-6.96	2.31	6.08	5.87	3.67	5.25	4.48	4.23	0.41	-0.70	3.09	1.40	-0.21
-6.19	2.30	4.41	2.62	2.68	3.26	2.78	1.01	-0.74	0.37	1.79	-1.03	-0.28
-6.26	1.45	6.75	3.95	-0.12	3.61	3.22	1.59	-1.11	0.04	3.22	1.99	0.93
-5.35	1.13	5.54	4.71	0.64	0.72	2.10	-0.45	-4.45	0.07	1.89	0.21	0.67
-12.05	-2.88	5.79	0.52	-0.67	2.04	2.55	4.45	2.37	6.01	4.71	1.16	3.22
-5.83	3.25	8.62	2.69	0.67	0.31	-3.04	0.20	-4.82	-0.29	3.04	1.43	1.73
-10.97	-2.38	1.34	-1.16	4.02	4.34	1.62	2.39	-3.24	1.08	0.45	0.32	3.14
-6.71	-2.77	3.59	0.70	-1.45	4.01	2.79	-0.83	-3.80	1.84	1.91	0.89	4.69
-12.93	-1.97	3.23	-1.42	-1.62	-0.05	1.64	4.37	-1.11	-0.85	3.94	1.94	2.00
11.26	-1.31	-0.36	0.44	-4.64	5.68	-4.31	-4.86	2.44	5.78	1.70	4.02	0.82
5.06	-5.88	-4.90	-2.63	-4.80	0.74	-2.55	-1.55	0.32	2.59	1.27	4.57	4.13
6.94	-2.94	0.77	0.22	-4.30	2.85	-2.90	-9.21	-2.67	2.89	-2.84	-1.95	3.16
4.56	-1.91	-3.44	-2.70	-6.89	-6.00	-2.89	-1.97	3.06	1.68	-4.13	-2.81	-1.11
4.46	-5.19	-2.76	-2.30	0.70	-1.09	-2.78	-3.29	4.51	4.46	-2.65	-2.10	1.21
3.18	-1.87	2.27	1.23	-1.08	2.84	-5.92	-6.98	-0.44	1.25	-1.03	1.83	3.31
3.19	0.33	6.12	0.63	-4.53	0.66	-5.41	-2.94	3.03	1.65	0.06	-0.89	1.09
-5.83	-0.20	5.82	1.35	0.62	-8.69	-6.53	0.54	0.96	1.00	-0.40	-6.02	-1.14
-18.23	2.17	-5.10	3.47	3.09	5.55	-5.81	-6.64	3.13	2.29	-0.81	1.53	2.90
-20.17	5.73	-0.91	6.30	0.56	3.57	-3.80	1.28	6.05	1.45	0.69	2.86	-0.53
-19.30	3.97	-2.20	3.65	1.10	1.74	-0.66	-3.36	6.04	8.47	-1.49	-4.22	0.25
-17.19	-0.78	-5.89	4.87	-1.55	6.70	4.00	-0.21	2.09	0.20	-5.66	-3.42	-2.16
-14.92	5.99	-1.94	-0.57	-6.45	-2.71	-3.38	-0.53	3.31	0.19	0.61	0.07	-1.59
-20.24	0.64	-0.57	3.84	0.86	0.27	3.50	2.54	0.65	-0.09	0.48	-3.04	-0.83
-3.76	3.95	-3.28	5.49	-0.83	4.34	-3.30	-5.02	-0.72	-2.00	-3.52	-2.85	-0.07
-5.15	-3.44	-4.57	-0.97	0.26	5.11	-1.78	-0.28	-0.81	1.73	-6.67	-4.05	-1.77
-2.55	-5.49	-4.32	-0.93	-0.72	0.90	-2.05	-4.79	-1.11	-3.28	-2.80	-1.13	0.23
-2.49	-8.93	-0.62	3.12	2.19	6.77	0.71	1.11	8.22	5.35	-0.59	0.71	-0.16
-2.48	-6.00	-2.36	2.83	2.60	5.51	-1.45	0.85	5.99	0.53	2.34	1.93	-4.55
4.24	0.22	-0.24	0.13	1.42	3.92	4.06	2.46	1.50	4.35	-0.12	-0.77	-2.14
1.35	-2.86	-0.74	3.21	1.49	6.33	4.56	1.55	2.08	6.00	1.82	0.38	-3.88
2.65	-4.16	-5.79	-0.77	3.91	5.47	0.28	-3.46	1.86	7.16	6.58	-0.63	3.75
1.78	-3.11	-4.48	-1.20	-0.44	-0.79	1.22	-2.46	-2.37	6.21	3.77	0.57	1.84
1.38	-1.95	-7.48	-3.08	0.36	7.15	3.98	-3.88	-1.40	4.20	1.82	1.02	0.83
-5.16	2.99	-2.13	-1.73	-1.90	-2.48	-1.47	1.88	-0.02	-0.41	-3.72	-4.61	-2.15
0.08	2.36	-1.57	-1.37	-0.50	1.74	-2.78	-0.36	-1.49	-0.45	0.06	-2.83	-3.27
5.94	-2.94	-8.22	-2.55	2.73	7.45	-0.11	-0.01	-2.00	0.53	0.60	-7.20	-7.57
10.27	-3.42	-1.00	-0.65	1.07	5.41	0.84	-0.76	-2.07	-3.98	-3.38	-1.58	-2.79
2.94	-2.53	-0.40	4.42	-1.13	-0.31	0.23	-3.27	-3.85	-4.07	-2.14	0.50	0.82
-10.73	1.48	-2.33	3.52	-3.46	-1.83	4.19	-1.13	-3.81	-1.34	0.67	-0.49	-2.89
2.89	-11.62	4.32	2.32	-9.50	0.84	5.86	1.57	-5.60	-4.87	4.71	2.66	-3.39
-12.81	-15.87	8.89	-5.96	-12.97	2.55	3.07	9.93	1.11	-0.80	5.13	2.46	-1.46
-11.20	-3.96	25.17	6.35	-7.38	9.88	2.62	-0.19	3.72	-2.77	0.76	7.72	1.02
-13.36	-3.10	16.22	1.64	-4.54	5.03	-1.01	2.09	3.95	-0.97	2.32	3.60	-2.28
-13.03	-20.98	42.96	5.10	-12.48	9.14	-7.01	13.31	7.27	-0.75	3.19	9.26	1.67
-39.49	-8.67	7.98	5.85	0.45	6.91	3.36	2.95	3.64	-2.13	-1.13	4.00	2.41
-16.12	-24.70	36.74	8.62	-6.49	11.21	-1.43	8.31	8.95	-3.89	2.04	4.75	0.42
-5.41	-27.36	37.21	11.44	-8.07	13.77	-3.82	7.32	7.59	-0.37	-0.94	4.08	1.44
-4.28	-25.26	35.66	10.15	-0.62	5.11	-3.86	6.95	7.71	-3.74	-2.57	5.45	0.48
-15.44	-11.28	14.22	14.77	-1.80	3.54	-1.11	0.40	5.65	-3.59	-4.69	0.58	-2.19
10.52	-16.87	23.62	12.06	-9.01	-1.25	-13.25	-3.15	3.67	0.72	1.64	0.46	-1.90
13.21	-15.92	18.19	1.56	-7.98	-1.59	-7.69	-1.03	4.05	0.01	-0.12	-0.24	-2.07
13.42	-21.69	22.10	-5.74	-7.66	-4.77	-13.86	-6.20	-0.84	1.80	-0.62	2.24	-3.90
13.48	-23.80	18.31	-5.43	-6.17	-3.14	-15.75	-8.97	-1.67	2.66	1.01	3.72	-5.25
11.59	-23.29	16.33	-5.39	-5.77	-3.29	-15.96	-9.36	-2.59	2.36	2.34	3.17	-4.95
13.90	-26.57	19.93	-6.64	-6.96	-2.41	-16.45	-9.43	-4.85	3.07	3.43	3.42	-6.15
14.60	-28.10	22.40	-7.90	-6.70	-1.18	-16.27	-9.33	-5.59	2.51	4.32	0.81	-6.33
14.05	-27.79	21.52	-7.06	-4.99	2.11	-15.76	-9.22	-4.86	-1.13	5.53	-3.25	-7.59
1.02	-5.25	3.08	-0.79	-2.01	-3.06	-4.73	2.86	-3.27	-3.18	3.23	-3.63	-3.51
6.91	-19.49	25.25	-8.44	3.58	8.27	-4.86	-3.26	-5.93	-6.25	3.15	-5.01	-5.28
7.71	-17.58	26.70	-10.87	7.65	16.55	-2.40	1.00	-5.48	-2.07	4.33	0.81	-7.33
7.23	-19.29	28.99	-11.41	7.31	14.23	0.44	-1.50	-2.63	-3.80	3.90	2.48	-8.93
9.67	-21.86	28.64	-13.44	8.90	14.99	1.16	-0.29	-3.19	-2.15	2.60	2.47	-8.95
7.61	-18.52	27.92	-13.28	6.59	18.29	0.12	0.92	-5.11	-2.13	5.82	1.15	-6.45
2.28	-14.95	26.50	-10.88	4.63	21.84	1.44	-0.01	-3.25	-3.47	6.71	1.46	-5.98
8.57	-22.20	32.96	-15.09	5.65	23.73	1.46	1.63	-3.78	-1.98	5.50	4.75	-7.51
-12.00	-0.02	0.95	-1.22	2.46	4.70	1.08	0.64	-0.22	0.66	1.96	1.07	0.67
-12.86	-3.35	8.36	-3.74	-0.70	10.35	1.61	0.49	0.63	-2.36	2.24	2.36	-0.05
6.76	-21.32	12.45	0.96	-4.27	19.27	3.12	-2.51	2.16	-1.46	-1.09	1.43	-2.29
24.55	-23.99	19.83	-3.56	-10.31	20.28	-3.10	-2.59	-4.24	-7.46	2.16	0.45	-6.07
25.56	-21.34	22.19	-5.43	-8.27	16.67	0.38	-1.21	-9.56	-7.38	-2.49	2.34	-6.45
21.20	-17.64	20.49	-6.45	-7.01	14.36	5.59	3.36	-9.37	-5.71	-5.76	0.24	-5.70
20.54	-14.26	23.30	-8.99	-9.32	13.94	5.19	6.84	-10.57	-5.57	-5.66	-1.02	-5.22
23.69	-12.20	23.61	-10.46	-12.77	14.69	3.43	9.68	-7.81	-3.55	-6.25	-2.18	-6.26
18.52	0.71	16.50	-11.20	-7.39	11.74	9.27	6.99	5.03	-0.45	-2.89	-3.33	-3.05
-7.47	0.62	-1.92	-0.49	0.95	3.64	4.40	4.48	2.59	0.35	-1.27	-1.78	-2.07
23.06	13.24	17.74	-4.52	-13.09	-0.03	2.82	9.17	8.50	4.85	5.01	-2.24	-7.51
35.92	6.20	30.67	-6.31	-15.42	5.26	-4.85	15.16	0.56	7.76	2.21	1.06	-4.59
23.97	15.99	19.01	-3.64	-11.45	-0.73	-0.32	5.51	4.76	5.78	6.35	0.42	-2.35
18.91	18.27	17.97	-2.91	-8.28	-3.35	-2.48	4.53	3.44	6.01	6.78	-0.05	-1.40
22.77	14.70	17.99	-6.88	-8.69	-3.09	-3.02	6.59	2.23	5.76	6.03	0.15	-0.38
12.19	12.68	9.75	-6.01	-9.25	-6.26	-4.93	3.07	4.16	7.32	9.17	3.37	0.62
8.22	4.71	-3.64	-3.32	-5.05	-5.54	-2.89	4.17	5.33	3.69	2.69	1.51	-0.66
10.19	8.14	-2.98	-2.49	-5.96	-1.98	-0.71	2.78	1.95	0.21	2.25	0.81	0.39
-4.18	6.81	4.65	3.04	0.71	0.77	-0.17	0.29	0.16	0.67	0.57	-0.45	-1.44
-9.28	-0.02	-1.47	-0.21	-1.46	-1.29	-1.81	-1.23	-1.53	-1.40	-0.82	-0.69	-0.47
29.17	9.71	-0.11	0.83	2.28	-3.56	-5.35	-1.21	-2.40	1.24	2.95	0.71	2.41
40.33	-13.48	-14.46	3.33	2.33	-5.26	-1.97	-1.09	-4.66	-1.18	0.74	-1.99	-1.71
31.85	2.25	-7.69	1.22	2.02	-2.77	0.53	3.67	1.34	4.19	2.31	-2.78	-2.90
24.64	15.21	-1.47	-3.49	0.56	-5.92	2.29	-0.48	0.75	3.51	5.66	0.73	-2.55
21.55	11.07	-2.47	-4.72	-2.64	-3.82	0.47	2.27	1.31	1.35	2.22	2.06	1.53
19.55	14.54	0.86	-0.85	0.53	-0.23	1.55	0.90	1.40	1.57	1.20	1.14	-1.41
-6.87	2.40	1.51	0.99	0.02	-0.66	-0.37	-1.81	-4.35	-1.58	-0.60	-1.47	-3.03
-13.23	-0.60	-1.15	-0.47	-0.87	1.77	1.82	0.25	0.35	-0.30	-0.76	-0.79	-0.28
-0.33	0.00	-0.55	3.94	4.50	-0.02	3.14	-0.13	-0.71	0.92	-1.20	-0.58	-1.05
-6.20	-3.03	-2.06	4.25	4.58	2.78	1.36	-0.19	-0.83	0.98	0.96	-0.55	-2.22
-6.31	0.57	-0.56	2.42	2.37	1.94	0.91	0.12	1.07	2.41	1.22	-0.44	-1.41
-3.24	-0.18	-1.04	3.30	3.03	3.28	2.24	0.29	-0.96	-0.07	-0.43	-0.03	-0.89
-6.61	-0.60	-1.40	2.09	2.10	2.40	2.44	1.36	0.01	0.40	-0.35	-0.77	-1.09
-34.04	-1.53	-2.10	0.06	-1.14	-0.77	-0.46	0.49	0.54	0.06	-0.14	0.96	1.87
-9.28	1.32	-0.60	0.13	0.16	0.86	0.60	0.15	-0.07	-0.48	-0.63	-0.65	-0.39
-13.16	-1.92	-1.18	1.96	1.58	0.13	-1.20	-0.17	1.19	0.36	-1.02	-1.33	-1.55
-6.25	-1.76	-4.33	-0.07	0.73	1.15	0.54	0.22	0.75	1.62	1.53	-0.50	-1.49
-5.06	-1.75	-2.39	2.63	1.97	0.78	-0.58	-0.13	-0.53	-0.00	-0.40	-0.91	-0.96
-1.86	1.24	0.62	4.93	2.66	-1.26	-3.19	-0.50	0.61	0.17	-1.21	-3.45	-2.39
-4.80	-2.68	-2.10	2.75	1.39	1.47	-0.46	-1.14	-3.24	0.10	1.94	-1.50	-2.96
-3.97	-1.01	-0.09	3.35	2.60	0.95	0.63	0.54	-1.17	0.40	1.55	-0.32	-2.13
-5.46	-1.31	0.17	3.71	2.58	0.56	0.01	-2.37	-0.98	2.31	0.39	-3.54	-3.53
-6.77	1.73	0.68	1.74	0.10	-0.85	-1.58	-0.59	-0.30	-0.57	-1.12	-2.13	-2.33
-8.64	0.60	-3.06	-3.54	-3.16	-1.55	-0.96	-0.96	-3.02	-0.99	-0.31	-2.04	-0.98
-4.29	-6.56	0.60	5.93	3.45	3.02	4.17	2.45	-2.49	1.52	1.41	-3.66	-5.26
2.79	2.04	2.91	4.28	5.63	2.18	-2.33	-2.58	-1.29	3.11	3.47	0.59	-0.29
0.73	-0.61	-1.10	4.71	1.63	1.89	2.50	-2.25	-4.39	2.70	3.78	-1.33	-3.35
1.50	-2.25	-2.20	2.68	3.85	4.65	3.87	-1.12	-1.78	1.21	4.68	1.60	-4.28
2.11	-5.64	-0.89	7.00	7.69	5.03	3.79	1.29	2.92	-1.23	-0.53	-1.48	-2.78
5.35	-1.38	4.32	6.33	4.99	5.81	-1.40	-3.32	0.35	4.71	3.77	-1.86	-6.93
-10.57	-0.77	-0.27	1.59	-0.47	-0.82	-0.31	0.46	0.61	0.42	-0.30	-0.36	-0.69
-12.51	-0.95	-3.70	-0.43	0.64	1.04	0.68	0.91	0.83	0.80	1.00	0.62	0.66
-5.71	-0.75	-0.60	0.09	0.66	-4.13	-1.63	-1.98	0.92	4.69	-0.75	1.27	2.69
-9.49	0.02	-0.06	-0.23	-0.97	-1.37	-0.15	-1.14	2.48	4.22	0.35	-0.90	-1.70
-13.10	0.20	0.32	-0.24	0.32	-0.59	0.01	1.29	3.72	1.34	-3.69	-0.47	0.68
-16.24	-1.45	0.22	0.80	2.64	1.83	2.22	0.64	0.15	3.15	2.86	2.06	-0.41
-13.33	-0.58	-1.86	-0.96	-0.38	-2.09	-0.33	-4.30	-3.46	-1.20	-1.89	-4.06	-3.55
-9.45	-1.72	0.48	3.16	0.94	0.28	-0.56	-2.01	0.34	2.18	0.97	-1.51	-0.25
