5.58	0.65	1.04	-0.16	-7.56	-4.31	4.09	5.58	3.00	1.59	-3.09	-3.47	-0.18
-1.33	3.28	-0.30	8.49	-9.37	2.89	-0.50	9.75	4.89	-2.91	2.63	-1.43	-1.67
8.98	0.42	2.21	4.32	-6.33	-3.19	-0.41	10.77	5.63	-1.59	5.94	4.86	-0.68
25.11	-21.78	6.40	6.42	-6.07	8.20	1.39	-1.27	9.95	-1.84	-1.15	1.11	3.12
11.22	-10.43	8.11	-1.27	-7.90	10.94	5.23	2.06	3.48	1.48	0.42	0.77	-2.63
15.07	-24.88	9.99	-3.27	-7.19	19.79	8.60	-7.40	2.96	-0.16	6.61	5.08	-2.53
8.09	-23.60	10.04	-2.71	-5.86	20.19	9.07	-7.85	5.84	2.88	5.16	1.42	-3.88
10.93	-25.29	12.55	-2.65	-8.35	19.42	9.40	-7.55	5.68	0.36	4.82	0.93	-3.10
7.77	-23.44	13.70	-3.50	-8.23	19.77	11.67	-6.34	3.84	0.04	5.80	1.52	-4.80
9.99	-22.65	13.56	-3.78	-10.40	19.20	14.31	-8.13	3.13	-1.81	9.78	0.36	-6.35
8.89	-22.52	12.02	0.27	-12.00	13.74	12.91	-6.69	5.68	-6.06	4.84	0.13	-2.36
1.66	-2.26	18.66	-2.15	-11.02	2.94	5.08	0.15	6.76	-4.53	-1.58	-4.39	-4.73
5.68	-8.25	14.66	-3.52	-7.86	6.69	1.15	-0.38	2.14	-3.58	2.26	-1.40	1.05
12.17	-1.99	33.20	-10.18	-19.75	8.45	4.63	4.35	7.02	-6.11	6.54	-7.21	-0.98
10.33	1.10	32.74	-9.73	-15.53	7.61	2.13	4.86	8.85	-5.42	8.38	-6.55	-2.68
11.63	4.16	30.59	-6.82	-14.43	6.11	2.02	5.56	10.00	-2.85	10.44	-6.41	-4.37
13.04	7.57	28.92	-7.86	-17.45	2.98	2.69	2.17	9.45	-2.60	12.80	-1.89	-2.21
13.42	10.09	27.38	-6.92	-13.43	0.22	-4.31	3.50	5.14	-1.42	10.87	3.22	-1.30
18.62	16.45	14.27	-1.51	-13.61	2.50	-2.35	-2.42	5.59	1.25	3.23	3.58	3.48
-6.63	2.18	-1.84	-1.08	-3.59	-0.55	-1.37	2.14	4.53	4.98	3.58	3.01	0.86
2.51	10.88	2.90	-0.31	-8.60	-2.17	-1.93	1.78	0.19	0.24	3.13	-0.49	-2.25
0.91	0.50	-2.47	-4.52	-6.57	-4.08	-7.01	0.47	3.81	3.86	6.57	3.17	1.26
-5.67	2.31	-0.51	-2.46	-2.42	3.59	-1.76	-0.55	-3.50	-0.47	6.15	5.23	4.09
-9.73	1.17	1.40	-0.55	-0.56	-0.19	-1.61	3.08	4.72	2.08	2.28	1.64	1.49
-11.39	1.08	3.41	4.12	3.58	-1.02	-0.97	2.68	0.30	2.92	3.37	5.56	5.52
-8.42	0.36	5.94	10.16	2.69	1.16	-1.76	4.36	2.87	4.34	0.32	-1.86	0.41
-6.55	4.88	4.31	4.34	4.11	3.20	-0.47	2.81	2.74	3.07	0.44	-0.24	-0.30
-5.49	3.83	6.86	7.54	2.93	3.11	-0.63	3.46	1.75	2.28	-1.00	-4.35	-1.92
-5.02	4.68	6.63	4.55	3.07	1.51	-1.51	-1.46	2.95	4.70	1.01	-0.23	0.74
-10.79	0.34	-1.29	-0.11	-0.53	0.56	0.15	0.55	0.41	0.32	0.12	0.07	-0.25
-10.63	0.16	-1.12	0.27	-0.69	-0.14	-0.41	-0.26	-0.31	-0.04	-0.17	-0.37	-0.45
-10.03	1.87	-0.36	1.51	0.65	0.61	0.67	0.13	1.46	1.25	2.04	1.66	1.43
-10.23	-0.02	0.59	1.59	-0.39	3.07	1.91	-0.07	2.02	2.84	1.04	0.89	1.40
-8.35	-0.60	-1.00	1.39	-1.05	0.08	-2.12	-3.55	-2.59	-1.21	0.25	1.46	-1.22
-7.47	0.37	0.69	1.30	-0.09	-1.84	-2.16	-1.50	-0.54	1.66	4.47	2.75	3.13
-8.53	0.59	-0.40	0.70	-0.23	0.85	-1.23	-2.48	-0.08	1.17	0.14	0.01	1.02
-9.48	0.42	-0.66	0.90	-0.11	1.19	0.44	0.56	1.92	2.51	1.33	1.20	0.15
-13.89	-2.05	-2.75	-0.62	0.15	0.44	-0.65	-1.85	2.00	0.38	-0.57	0.89	-0.36
-11.03	-0.48	-1.16	1.57	-1.69	0.59	0.48	0.23	0.62	-0.05	-1.09	-1.22	-0.21
-10.80	-1.26	-0.10	1.47	-0.90	-0.27	-0.53	-0.68	0.96	2.24	1.88	0.95	1.35
-10.36	-0.29	0.45	1.58	-1.45	-0.91	-0.37	-1.07	-0.24	0.47	0.47	0.33	1.34
-11.27	0.19	-1.43	3.46	-0.96	-1.45	0.73	-0.46	-0.93	-2.38	-0.10	-1.21	-1.14
-10.21	0.01	0.29	2.99	-0.01	0.32	1.67	-0.58	-0.85	-0.44	-0.20	-0.68	-1.31
-11.03	0.72	1.51	2.37	-0.52	0.28	1.91	0.82	-0.70	1.41	0.94	-0.49	0.10
-11.59	-1.46	-0.13	0.96	-0.86	-1.11	-0.96	-0.56	-0.12	0.05	0.19	0.67	0.17
-13.86	-1.45	-1.65	0.11	-1.81	-0.86	-0.08	-0.91	-1.40	-0.74	0.45	-0.29	-1.16
-10.41	0.43	0.54	1.14	0.92	1.56	0.19	0.96	0.26	-0.02	-0.74	-0.47	-0.11
-10.10	0.70	5.42	3.49	-1.24	1.35	2.90	1.75	-2.09	1.84	2.89	-1.14	-1.66
-10.81	-0.23	4.49	2.51	-3.63	1.73	3.14	0.04	-0.77	0.59	2.10	0.92	-0.45
-9.64	-1.77	2.74	1.35	-3.76	0.63	2.90	1.96	-0.87	1.16	2.47	0.35	1.53
-9.93	0.13	6.15	2.16	-1.55	0.09	-0.58	0.60	-1.38	-0.02	0.42	1.18	0.31
-14.02	-1.79	5.96	0.82	-4.08	0.64	-0.48	-1.20	-0.91	-2.32	-0.41	-0.07	-0.15
-9.71	-0.99	6.37	0.83	-3.40	1.88	1.46	0.99	-1.44	-1.75	-0.74	-2.94	-1.63
-14.93	0.30	2.20	3.15	-1.22	-1.37	-0.90	-3.18	1.24	1.70	-1.04	1.78	0.75
-12.47	-0.42	4.07	-0.23	-2.47	-2.16	5.07	3.91	-2.27	0.10	2.28	-1.77	-0.90
-15.96	-4.24	2.60	-0.89	-3.06	0.06	1.17	-0.60	-0.92	1.68	-3.16	-2.39	-1.99
-13.32	-0.89	7.39	3.82	-3.18	1.27	1.08	-0.40	0.69	-1.30	-2.65	0.23	-1.10
-16.05	-1.81	5.64	2.71	-0.86	1.69	3.68	1.85	-4.01	-0.01	-0.96	-1.55	-2.74
-17.74	-2.68	2.85	3.58	-1.98	-4.12	-2.23	0.18	0.64	1.21	-2.07	-1.22	1.53
-14.14	1.68	0.98	4.38	1.84	0.41	-0.17	0.78	1.39	0.80	-2.11	-0.24	3.95
-11.66	-4.86	0.93	6.12	-2.15	-2.26	-0.74	2.33	-0.33	3.60	2.62	3.22	4.30
-9.82	1.64	9.33	9.54	2.49	5.88	4.33	-1.30	-1.97	-1.57	0.50	2.71	-0.92
-13.16	-1.37	2.59	7.14	1.92	0.39	3.52	4.24	3.33	1.60	0.77	2.98	3.76
-12.91	1.03	6.13	6.95	-1.28	1.99	1.21	1.68	1.59	-0.09	-1.08	-5.18	0.67
-13.61	-1.06	4.57	6.92	4.93	5.18	1.37	2.94	3.95	1.58	3.52	1.71	-0.83
-18.61	-0.12	1.85	4.25	0.12	4.31	6.43	1.94	3.42	0.64	0.43	-2.00	-2.81
-11.82	-0.63	5.63	3.99	0.82	0.73	0.41	1.53	1.15	-1.08	-1.34	0.96	0.80
-8.70	0.34	1.25	0.50	-0.58	3.91	5.76	3.19	-0.79	2.58	2.71	-1.34	-2.87
-13.59	4.38	0.12	4.65	-0.89	0.34	3.77	3.92	1.16	-0.49	0.52	0.62	0.42
-14.92	4.79	2.82	7.32	-0.36	-0.51	4.71	1.61	-0.37	-0.47	0.50	-0.84	3.32
-15.95	-0.55	4.84	6.38	3.29	1.85	1.61	-1.40	-2.26	-0.47	3.21	0.10	-2.05
-10.52	0.40	-0.39	-0.17	-0.03	0.51	-3.85	0.46	-0.22	-0.81	-2.03	-1.04	-0.53
-11.08	2.86	0.79	-0.14	0.43	0.34	0.42	-0.04	1.05	-1.43	-0.92	-1.68	0.95
-27.32	-0.63	-2.91	-1.46	-2.24	-0.69	4.40	-2.29	0.10	3.96	3.50	6.57	6.83
-22.82	-4.23	1.22	-1.50	-0.08	-0.17	1.79	-0.15	1.85	1.84	5.12	3.75	2.52
-21.12	0.48	0.19	0.45	-1.24	4.48	3.89	1.11	2.42	0.28	1.48	-1.58	0.20
-18.96	-2.26	-1.91	2.40	0.11	0.06	1.37	-2.43	1.00	0.97	2.04	-0.60	-0.52
-17.87	1.96	4.76	2.26	2.39	-1.66	-0.96	-3.10	-3.66	0.09	-0.16	-0.59	0.16
-19.51	1.65	-2.13	-0.56	1.23	-0.70	1.79	1.30	0.75	-0.09	1.22	-2.54	-3.14
-18.74	-2.83	-1.28	1.07	0.83	4.23	-2.09	-0.26	4.46	4.58	5.37	0.01	-0.24
-10.63	1.66	-2.10	0.14	1.87	-0.55	-0.02	-0.44	0.04	-0.01	-0.28	1.15	0.51
-15.34	1.63	4.97	-1.48	1.19	2.58	4.35	1.59	0.30	-1.54	2.20	5.41	0.46
-13.44	2.03	-1.54	2.45	3.44	0.07	3.34	-1.48	-3.78	-1.69	3.12	0.03	2.58
-17.74	-5.89	-1.43	-1.78	-2.21	4.63	5.24	0.29	0.56	3.15	2.00	2.98	-0.32
-8.52	3.62	2.03	0.26	0.36	1.75	2.31	-3.02	-0.34	-0.65	-0.06	0.55	-0.47
-16.65	0.88	0.90	3.05	-0.29	1.18	4.05	4.16	5.48	0.73	-3.49	-2.23	-3.59
-6.00	-4.27	-0.29	2.00	0.17	1.08	-0.85	-6.43	-0.70	1.03	-0.66	0.55	-1.62
-4.75	-5.39	0.80	-0.38	0.48	6.36	-4.23	-3.49	-0.19	-4.11	-3.70	1.39	2.12
-13.87	-9.05	-2.41	-2.75	-3.88	0.77	-2.03	-3.53	-1.37	-1.70	-2.10	2.32	-0.12
-26.32	-3.26	-1.97	0.73	-2.76	-1.06	-2.03	1.44	0.64	-0.60	-2.20	-0.89	-2.47
-14.68	-5.78	4.85	3.84	0.08	4.70	3.04	-2.00	-2.80	-1.85	-0.24	4.09	0.86
-14.69	-5.46	0.95	3.05	-1.30	3.27	-5.22	-11.32	-4.81	-0.67	1.00	1.75	3.78
-10.54	-7.05	4.00	2.02	-6.17	0.87	-1.95	-4.83	-2.25	-1.89	0.31	1.29	-0.16
-8.14	-4.94	-2.32	-0.19	0.23	3.46	2.88	-4.32	-3.68	0.33	-1.22	3.46	1.25
-8.97	-2.28	1.87	1.45	-1.01	0.01	-3.25	-0.58	-0.50	-1.69	-0.65	1.25	0.36
-5.58	-3.40	1.11	-3.54	-2.79	3.60	3.19	-3.11	-0.49	2.09	-0.30	0.61	2.91
-9.10	-10.64	2.90	1.45	0.17	7.46	-6.08	-4.02	2.81	3.53	1.93	5.26	0.09
-8.52	-6.63	8.45	1.91	-5.83	4.06	-2.73	-3.03	5.95	1.95	1.04	4.88	1.29
-4.79	-8.60	3.26	4.57	-0.19	7.04	3.84	-0.25	6.56	1.79	0.85	-2.45	-3.11
-9.63	-9.02	1.54	1.57	0.84	12.74	4.23	-0.04	-0.48	-1.05	2.42	2.24	-0.52
-8.80	-9.44	-3.51	-3.01	-1.34	4.37	2.88	1.10	1.43	1.50	1.61	1.61	0.52
-14.65	-6.60	2.07	-1.81	-3.96	3.62	5.14	3.19	7.57	1.85	-2.17	1.07	-0.32
-12.86	-11.33	0.28	-3.70	-2.67	4.69	0.59	-2.15	1.23	2.44	3.46	2.55	0.58
-6.81	-6.88	-0.85	-2.15	-1.88	5.43	-3.54	-7.13	1.98	-1.69	-4.78	-1.51	-3.65
-1.96	-8.60	-5.22	-4.45	-1.35	2.69	-2.96	-3.26	1.30	-0.08	2.20	5.06	0.57
-2.97	-8.96	-9.26	-6.40	-1.75	3.79	-5.17	-3.68	-1.29	-5.28	-2.93	3.27	0.53
-13.47	-7.45	-2.81	-5.83	-4.98	3.83	2.02	-1.48	2.87	-0.20	2.42	5.36	1.85
-10.88	-6.48	-3.09	-5.44	-4.27	4.20	1.94	-3.37	-5.07	-5.41	-0.33	3.82	-0.85
-6.69	-2.32	-2.87	1.28	1.79	3.47	5.92	-4.01	-0.16	-1.03	-1.56	1.62	1.91
-7.37	-0.17	-0.72	-1.73	0.44	1.44	-3.12	-6.40	1.30	2.37	1.87	4.47	0.03
-9.69	-6.84	-5.30	-2.94	0.21	2.24	1.91	-4.94	-3.32	-1.58	0.51	6.50	-0.68
-8.98	-1.78	-3.76	1.42	0.21	5.79	2.92	0.93	0.03	0.76	1.26	3.21	1.43
-11.34	-2.64	0.89	0.58	-0.76	6.13	-1.36	-4.73	-3.95	-1.06	2.23	1.04	-2.21
-6.75	0.96	-4.18	-0.14	-4.00	1.52	2.27	-0.69	0.46	0.00	1.72	-0.47	-0.33
-11.50	-4.33	-6.50	-8.20	-4.42	2.45	0.31	-5.00	1.20	0.18	-0.68	-0.66	-0.46
-15.48	-0.86	-0.89	-2.00	-0.33	2.10	0.43	-0.65	-1.95	-3.90	0.58	-0.20	1.53
-11.11	5.60	2.75	-1.09	-3.63	2.04	3.22	-2.73	-1.52	1.97	4.05	1.59	0.11
-16.06	0.87	3.17	4.34	-1.71	-0.85	1.34	-0.37	2.38	1.24	3.50	3.81	1.42
-17.65	1.98	1.39	0.50	-2.21	-3.61	-4.61	-0.86	-2.31	0.78	1.89	-1.09	-0.34
-13.71	0.25	0.79	3.02	0.61	0.16	2.69	1.65	0.08	-1.54	1.96	-1.02	0.09
-16.01	3.85	4.50	5.19	0.69	1.48	2.28	2.30	-1.91	-3.79	-0.06	-3.60	-3.91
-16.37	-0.02	0.72	2.07	2.07	0.72	1.87	3.82	2.13	0.77	1.58	0.28	-2.13
-19.42	-4.75	-3.81	0.46	-0.60	0.27	3.95	1.29	1.22	5.02	6.00	-0.22	-0.22
-13.57	6.18	1.39	3.27	-0.30	0.93	1.37	-0.91	0.58	2.40	-0.91	-1.46	-1.39
-16.91	-4.29	-6.02	0.11	-3.42	-2.16	-2.29	-5.39	0.64	1.35	-0.06	-0.91	-1.51
-15.13	1.26	2.50	-0.39	0.40	-2.21	-0.72	3.10	5.08	2.55	-0.27	-0.53	1.65
-12.73	-3.68	-4.98	-1.27	-3.22	1.13	-4.28	0.24	2.20	-2.70	-3.78	-3.00	-0.41
-23.46	-4.99	-0.54	0.51	-2.77	7.01	4.90	-2.13	3.20	4.12	0.53	0.60	-0.46
-13.66	-2.71	1.08	0.25	-1.78	2.47	2.25	2.44	7.80	4.77	-1.67	-2.52	-0.33
-15.70	-1.16	3.35	-2.45	-4.73	4.43	4.97	2.56	3.92	1.92	-1.82	-6.94	-5.23
-17.83	-2.86	-1.60	4.56	-3.58	0.32	1.23	2.21	4.44	1.79	3.98	0.64	0.79
-10.98	1.88	4.25	2.95	-6.14	-3.01	1.85	-0.90	3.08	0.12	-0.86	-2.24	-2.29
-2.83	12.89	4.57	5.30	-4.05	-0.39	7.37	5.35	4.12	2.82	3.12	1.39	0.02
-3.31	8.87	2.91	-0.14	-0.67	0.55	3.21	2.12	6.32	6.00	1.65	-1.18	-3.52
-3.16	4.77	-1.80	-1.02	-0.28	0.62	1.60	4.14	3.79	1.06	0.44	-1.04	0.59
-3.11	4.63	2.40	2.94	-0.12	0.07	1.41	1.89	2.18	1.69	0.95	0.71	0.44
4.63	-0.40	0.69	3.97	-2.02	3.38	10.20	11.92	8.17	-0.98	-2.70	1.22	-0.74
3.39	1.21	-1.96	1.02	0.78	3.72	9.34	8.53	6.60	2.69	-2.49	1.15	2.56
18.08	-8.67	-2.39	2.01	2.27	3.46	4.34	1.86	4.91	4.52	-0.05	0.87	-2.99
20.68	-12.68	-9.13	5.18	12.07	6.92	-2.04	-2.10	5.27	5.78	3.15	0.45	5.50
21.34	-15.62	0.06	5.83	16.01	9.72	1.30	2.66	1.36	0.10	1.79	1.59	6.89
19.64	-16.85	7.32	2.85	11.59	8.28	1.32	5.19	-1.91	-5.38	5.80	4.39	0.26
15.46	-15.18	8.70	-0.49	8.16	10.44	-0.52	6.02	-3.18	-5.82	5.85	4.47	-0.04
12.48	-12.84	8.71	-1.18	6.04	12.39	-0.86	1.09	0.95	-6.57	5.16	5.83	-0.03
14.53	-13.48	16.80	4.93	-0.57	11.68	3.07	-6.54	-5.88	-0.06	2.71	0.58	-3.81
2.16	-5.56	8.14	6.69	3.06	6.96	1.80	-7.44	-4.41	0.43	2.98	0.62	-5.35
19.03	-18.27	22.15	0.81	4.49	11.67	2.15	-6.92	-5.46	3.37	0.63	2.40	-4.91
18.07	-18.89	21.78	1.32	5.30	10.84	1.47	-4.07	-4.29	2.39	2.49	1.93	-3.92
16.26	-17.07	20.10	5.00	2.01	12.68	1.63	-4.72	-1.78	2.60	3.14	2.55	-2.91
13.80	-17.35	20.74	6.16	2.84	11.12	4.69	-5.03	-0.83	3.46	1.48	5.32	-3.04
21.34	-21.30	22.49	8.03	3.89	15.35	3.59	-4.31	-1.97	3.59	2.03	6.69	-4.14
14.37	-21.51	26.34	2.49	6.46	13.45	4.86	-4.57	-0.60	4.10	1.18	7.20	-4.08
17.14	-22.88	21.42	6.14	1.39	17.55	1.43	-1.26	-0.24	1.00	2.64	6.19	-3.09
23.32	-19.23	17.30	5.37	0.93	14.90	3.52	-1.01	0.46	-0.70	1.32	6.42	-2.93
4.09	-2.61	7.22	5.11	-1.23	7.92	2.59	-5.28	-1.30	-0.50	0.93	5.53	-0.11
7.04	3.36	7.83	1.44	-0.95	10.14	4.16	-3.07	-1.44	-2.42	-0.88	3.62	0.45
20.30	-12.30	13.39	-0.53	-7.27	17.93	7.92	0.87	0.63	-7.72	-0.14	8.24	0.32
13.15	-5.23	12.10	-1.32	-5.95	14.91	9.67	0.79	0.74	-6.31	-1.69	5.56	1.44
13.19	-6.65	17.81	-4.00	-5.87	17.44	12.03	4.85	-0.41	-6.59	-2.35	8.36	2.06
17.49	-9.63	17.70	-5.62	-8.46	19.48	12.03	4.58	5.26	-6.90	1.35	5.42	0.19
20.90	-6.61	18.12	-6.35	-11.17	16.48	10.81	4.34	4.14	-5.69	-1.20	4.48	-1.42
14.06	0.80	15.71	-2.56	-10.87	12.81	6.50	3.83	6.81	-5.49	-3.69	3.21	0.29
-11.68	-0.88	-1.81	-0.12	-0.72	-0.00	-0.11	-0.03	0.51	0.61	-0.28	-0.38	-0.70
-11.15	0.67	0.87	1.95	1.26	1.83	1.25	1.32	1.73	1.70	1.28	1.88	1.14
0.40	5.61	1.16	0.22	2.37	8.04	7.22	5.39	3.74	1.78	0.63	0.47	-0.15
7.22	13.14	8.56	5.49	3.49	5.38	2.48	1.49	4.12	3.14	1.64	1.22	-0.41
10.80	13.94	10.97	7.71	5.07	5.65	-0.55	-2.93	-1.06	-2.93	-3.46	-2.83	-2.99
13.99	13.30	9.09	8.24	3.31	2.31	-1.20	-0.92	2.37	0.83	2.97	2.06	-0.83
4.68	7.17	3.89	4.77	3.28	3.41	0.41	-0.23	1.03	-0.07	-0.86	-1.55	-2.26
15.26	10.30	9.90	5.64	0.20	1.15	-3.16	-3.52	0.55	-2.07	-1.96	2.61	0.09
20.95	13.35	7.29	5.84	-0.52	-2.23	-0.80	4.72	2.15	0.80	1.16	-0.56	-3.22
-3.64	5.37	3.13	3.15	2.57	3.06	3.30	3.70	1.53	-1.16	-1.60	-3.11	-4.15
-9.13	1.82	0.67	1.70	-0.61	-0.10	-0.44	-0.80	0.42	1.06	0.48	0.66	-0.74
-12.93	-2.43	-4.53	-1.67	-3.10	-1.21	1.04	1.33	1.48	0.57	0.96	2.20	2.23
-11.68	0.54	-1.01	0.37	-0.65	0.25	0.28	1.52	1.05	0.06	0.08	0.22	0.38
-11.79	-0.12	-0.96	1.17	-0.52	-0.97	0.34	2.96	-0.01	-0.82	0.36	1.21	-0.68
-10.94	0.87	1.67	-0.17	0.95	1.53	0.69	3.68	0.59	1.97	1.20	-1.87	0.00
-26.76	0.18	-0.33	1.36	-0.08	-0.58	-1.81	0.13	0.27	-0.49	-1.14	-0.46	-0.26
-7.11	0.49	1.07	1.64	0.52	0.54	1.52	1.28	1.49	0.43	-0.20	-0.27	-0.13
-10.37	1.66	2.31	2.57	0.88	1.86	1.41	2.23	1.14	1.89	1.48	1.18	1.62
-8.40	2.26	2.42	4.12	2.38	1.86	1.66	3.82	1.39	0.92	0.27	0.58	0.50
-7.39	2.90	2.56	3.50	3.27	1.37	1.20	2.40	0.54	0.31	0.44	0.89	0.78
-11.33	-0.43	-1.35	0.22	-1.19	-1.33	0.75	1.67	0.93	3.03	1.96	0.90	1.19
-11.23	-1.08	-2.39	0.47	-0.48	0.68	0.83	2.51	1.67	0.75	0.60	2.11	1.30
-8.02	3.21	2.65	3.00	-0.03	-1.04	-0.60	0.67	-0.92	-0.39	0.21	-0.56	1.61
-7.69	3.78	3.34	2.73	-0.31	-1.24	-1.49	1.06	-1.12	-1.40	0.32	-0.23	1.93
-8.27	-0.01	0.72	3.95	0.38	-3.16	-2.39	1.54	-0.03	-0.60	-0.18	1.45	2.96
-4.90	2.84	2.42	1.16	-0.45	-3.34	-2.02	0.37	-0.68	-0.69	0.75	1.93	3.00
-9.27	1.30	1.93	1.33	-0.54	-0.74	-2.29	1.11	1.67	-1.06	-0.59	0.85	1.60
-5.78	1.05	4.55	1.27	0.40	-1.60	0.13	5.42	1.62	-2.59	-4.18	-0.15	3.53
-10.26	6.11	5.90	-0.69	-1.99	-2.06	-0.93	-0.01	-1.14	1.82	-0.62	1.11	2.84
-4.31	2.15	3.84	2.79	-1.27	-3.07	-0.21	2.56	1.50	0.56	-1.86	-0.52	0.24
-8.22	4.15	7.52	4.67	3.85	-0.62	-3.78	-1.51	0.96	1.09	-0.74	1.50	0.93
-9.32	1.89	11.05	3.62	1.51	-0.89	-5.86	4.31	1.28	-2.59	-1.57	-2.82	-1.07
-12.38	4.43	9.20	9.67	5.07	-1.21	-0.47	6.44	3.74	-0.28	2.07	3.57	3.93
-8.63	3.25	11.27	5.58	2.70	1.97	1.97	6.15	0.87	0.81	-4.46	-1.16	-0.40
-9.29	5.55	8.58	4.81	3.53	-0.66	0.45	3.35	4.96	-0.43	-4.09	1.30	1.87
-7.44	2.97	10.86	4.20	3.67	1.33	-0.68	3.74	0.67	-0.20	-2.00	0.53	2.90
-8.72	-1.44	7.88	5.11	3.82	1.70	4.18	9.59	2.49	0.99	-4.23	-1.09	3.42
-11.23	5.44	7.79	7.04	7.99	1.90	5.70	7.68	4.59	-0.67	0.55	-2.10	0.55
-9.68	3.73	0.31	4.21	8.42	7.34	2.68	3.34	2.20	-3.87	-1.35	0.94	-0.32
-9.41	2.98	3.28	6.44	-0.78	-0.80	3.24	3.36	-2.11	-0.39	-0.77	-2.25	-0.60
-2.78	1.54	9.33	11.66	0.32	3.29	-0.54	0.71	2.26	-0.09	1.21	1.21	4.24
-4.67	4.01	6.02	4.84	1.15	1.60	3.14	2.08	1.25	0.71	0.60	1.21	1.79
